#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value


#Text=Bị cắm sừng, hổ mang chúa giết đối thủ, nuốt chửng bạn tình mang bầu Phát hiện bạn tình lăng nhăng và mang bầu với con rắn đực khác, con rắn hổ mang chúa giết đối thủ trước khi nuốt chửng con cái phản bội mình. Đoạn video được Daily Star đăng tải ghi lại hình ảnh rắn hổ mang chúa trở về nhà và phát hiện một con rắn đực khác đang quấn quýt cùng con cái trong lãnh thổ của mình. Không để mất thời gian, nó lao vào tấn công tình địch và dễ dàng đánh bại đối thủ. Nhưng có vẻ như đòn trả thù này không khiến nó vơi đi tức giận. Không thể tha thứ cho kẻ phản bội, con rắn hổ mang chúa quay sang cắn chết luôn con cái. "Con cái trụ được khoảng 5 phút kể từ lúc bị nọc độc của rắn đực ngấm vào máu", người đăng tải video cho hay. Nhưng chưa đủ, con rắn đực còn quay sang nuốt chửng con rắn cái đang mang bầu. Theo Song Hy /VTC News
1-1	0-2	Bị	_	_	
1-2	3-6	cắm	_	_	
1-3	7-12	sừng,	_	_	
1-4	13-15	hổ	_	_	
1-5	16-20	mang	_	_	
1-6	21-25	chúa	_	_	
1-7	26-30	giết	_	_	
1-8	31-34	đối	_	_	
1-9	35-39	thủ,	_	_	
1-10	40-44	nuốt	_	_	
1-11	45-50	chửng	_	_	
1-12	51-54	bạn	_	_	
1-13	55-59	tình	_	_	
1-14	60-64	mang	_	_	
1-15	65-68	bầu	_	_	
1-16	69-73	Phát	_	_	
1-17	74-78	hiện	_	_	
1-18	79-82	bạn	_	_	
1-19	83-87	tình	_	_	
1-20	88-92	lăng	_	_	
1-21	93-98	nhăng	_	_	
1-22	99-101	và	_	_	
1-23	102-106	mang	_	_	
1-24	107-110	bầu	_	_	
1-25	111-114	với	_	_	
1-26	115-118	con	_	_	
1-27	119-122	rắn	_	_	
1-28	123-126	đực	_	_	
1-29	127-132	khác,	_	_	
1-30	133-136	con	_	_	
1-31	137-140	rắn	_	_	
1-32	141-143	hổ	_	_	
1-33	144-148	mang	_	_	
1-34	149-153	chúa	_	_	
1-35	154-158	giết	_	_	
1-36	159-162	đối	_	_	
1-37	163-166	thủ	_	_	
1-38	167-172	trước	_	_	
1-39	173-176	khi	_	_	
1-40	177-181	nuốt	_	_	
1-41	182-187	chửng	_	_	
1-42	188-191	con	_	_	
1-43	192-195	cái	_	_	
1-44	196-200	phản	_	_	
1-45	201-204	bội	_	_	
1-46	205-210	mình.	_	_	
1-47	211-215	Đoạn	_	_	
1-48	216-221	video	_	_	
1-49	222-226	được	_	_	
