#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value


#Text=Để đẹp hoàn hảo, bạn đừng quên 5 cách phối giày với trang phục này Muốn diện mạo đẹp hoàn hảo, bạn cần chú ý đến quy tắc mix giày cùng váy áo để tạo sự ăn ý. Theo Hanna /emdep.vn
1-1	0-2	Để	_	_	
1-2	3-6	đẹp	_	_	
1-3	7-11	hoàn	_	_	
1-4	12-16	hảo,	_	_	
1-5	17-20	bạn	_	_	
1-6	21-25	đừng	_	_	
1-7	26-30	quên	_	_	
1-8	31-32	5	_	_	
1-9	33-37	cách	_	_	
1-10	38-42	phối	_	_	
1-11	43-47	giày	_	_	
1-12	48-51	với	_	_	
1-13	52-57	trang	_	_	
1-14	58-62	phục	_	_	
1-15	63-66	này	_	_	
1-16	67-71	Muốn	_	_	
1-17	72-76	diện	_	_	
1-18	77-80	mạo	_	_	
1-19	81-84	đẹp	_	_	
1-20	85-89	hoàn	_	_	
1-21	90-94	hảo,	_	_	
1-22	95-98	bạn	_	_	
1-23	99-102	cần	_	_	
1-24	103-106	chú	_	_	
1-25	107-108	ý	_	_	
1-26	109-112	đến	_	_	
1-27	113-116	quy	_	_	
1-28	117-120	tắc	_	_	
1-29	121-124	mix	_	_	
1-30	125-129	giày	_	_	
1-31	130-134	cùng	_	_	
1-32	135-138	váy	_	_	
1-33	139-141	áo	_	_	
1-34	142-144	để	_	_	
1-35	145-148	tạo	_	_	
1-36	149-151	sự	_	_	
1-37	152-154	ăn	_	_	
1-38	155-157	ý.	_	_	
1-39	158-162	Theo	_	_	
1-40	163-168	Hanna	*	PERSON	
1-41	169-178	/emdep.vn	_	_	
