#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value


#Text=﻿Jang Dong Gun trở lại màn ảnh nhỏ sau 5 năm vắng bóng Nam tài tử Jang Dong Gun sắp tái xuất màn ảnh nhỏ trong một tác phẩm cực kỳ hấp dẫn hợp tác cùng ngôi sao trẻ Park Hyung Sik . Sau "Phẩm chất quý ông" (2012), khán giả yêu phim Hàn lại sắp được chứng kiến Jang Dong Gun trên màn ảnh nhỏ với bộ phim được làm lại từ bản gốc rất thành công tại Mỹ - "Suits". Điều đặc biệt là "Suits" không hề có nhân vật nữ chính, nhưng lại có hai nam chính với tuổi đời, tính cách mặc dù khác biệt nhưng cực kỳ thú vị, đáng mong chờ. Đóng cặp cùng Jang Dong Gun sẽ là ngôi sao trẻ tài năng đang rất được yêu thích Park Hyung Sik . "Suits" là một bộ phim truyền hình với để tài pháp luật được đánh giá cao của Mỹ . Hiện phim đã phát sóng đến mùa thứ 7 và khả năng lớn sẽ còn tiếp tục trong năm tới. Bối cảnh của bộ phim diễn ra trong một văn phòng luật tại thành phố New York và khám phá chuỗi sự kiện xảy ra sau khi luật sư tài ba Harvey Specter chàng trai trẻ bỏ học giữa chừng Mike Ross làm luật sư, mặc dù ban đầu anh chàng này không có giấy phép hành nghề luật. Jang Dong Gun sẽ trở lại màn ảnh nhỏ lần đầu tiên trong 5 năm kể từ sau "A Gentleman's Dignity" (Phẩm chất quý ông) đã cực kỳ thành công. Với vai diễn Choi Kyung Seo trong "Suits", anh sẽ đóng vai một luật sư "huyền thoại" làm việc tại công ty luật danh tiếng nhất Hàn Quốc - tương tự như nhân vật Harvey Spectre trong bản gốc. Trong dự án tiếp theo của mình sau "Strong Woman Do Bong Soon ", Park Hyung Sik sẽ vào vai Go Yeon Woo - phiên bản xứ Hàn của Mike Ross , người có trí nhớ xuất sắc. Go Yeon Woo là một nhân vật khá lận đận nhưng lương thiện và đầy chính nghĩa. Với đôi mắt chọn kịch bản tinh tế của Park Hyung Sik , cùng với sự thành công đã được kiểm chứng của "Suits" phiên bản gốc, không nghi ngờ gì nữa đây chính là tác phẩm nhất định phải xem của những người hâm mộ phim Hàn . Đây là lần đầu tiên "Suits" được mua bản quyền làm lại. Biên kịch Kim Jung Min sẽ chắp bút cho bộ phim xứ Hàn , còn Kim Jin Woo của "Mystery Queen" sẽ đảm nhiệm vai trò đạo diễn. "Suits" dự kiến sẽ công chiếu vào khoảng nửa đầu năm 2018 trên đài KBS2. Vi An
1-1	0-5	﻿Jang	*[1]	PERSON[1]	
1-2	6-10	Dong	*[1]	PERSON[1]	
1-3	11-14	Gun	*[1]	PERSON[1]	
1-4	15-18	trở	_	_	
1-5	19-22	lại	_	_	
1-6	23-26	màn	_	_	
1-7	27-30	ảnh	_	_	
1-8	31-34	nhỏ	_	_	
1-9	35-38	sau	_	_	
1-10	39-40	5	_	_	
1-11	41-44	năm	_	_	
1-12	45-49	vắng	_	_	
1-13	50-54	bóng	_	_	
1-14	55-58	Nam	_	_	
1-15	59-62	tài	_	_	
1-16	63-65	tử	_	_	
1-17	66-70	Jang	*[2]	PERSON[2]	
1-18	71-75	Dong	*[2]	PERSON[2]	
1-19	76-79	Gun	*[2]	PERSON[2]	
1-20	80-83	sắp	_	_	
1-21	84-87	tái	_	_	
1-22	88-92	xuất	_	_	
1-23	93-96	màn	_	_	
1-24	97-100	ảnh	_	_	
1-25	101-104	nhỏ	_	_	
1-26	105-110	trong	_	_	
1-27	111-114	một	_	_	
1-28	115-118	tác	_	_	
1-29	119-123	phẩm	_	_	
1-30	124-127	cực	_	_	
1-31	128-130	kỳ	_	_	
1-32	131-134	hấp	_	_	
1-33	135-138	dẫn	_	_	
1-34	139-142	hợp	_	_	
1-35	143-146	tác	_	_	
1-36	147-151	cùng	_	_	
1-37	152-156	ngôi	_	_	
1-38	157-160	sao	_	_	
1-39	161-164	trẻ	_	_	
1-40	165-169	Park	*[3]	PERSON[3]	
1-41	170-175	Hyung	*[3]	PERSON[3]	
1-42	176-179	Sik	*[3]	PERSON[3]	
1-43	180-181	.	_	_	
1-44	182-185	Sau	_	_	
1-45	186-191	"Phẩm	_	_	
1-46	192-196	chất	_	_	
1-47	197-200	quý	_	_	
1-48	201-205	ông"	_	_	
1-49	206-213	(2012),	_	_	
1-50	214-218	khán	_	_	
1-51	219-222	giả	_	_	
1-52	223-226	yêu	_	_	
1-53	227-231	phim	*[4]	MISCELLANEOUS[4]	
1-54	232-235	Hàn	*[4]	MISCELLANEOUS[4]	
1-55	236-239	lại	_	_	
1-56	240-243	sắp	_	_	
1-57	244-248	được	_	_	
1-58	249-254	chứng	_	_	
1-59	255-259	kiến	_	_	
1-60	260-264	Jang	*[5]	PERSON[5]	
1-61	265-269	Dong	*[5]	PERSON[5]	
1-62	270-273	Gun	*[5]	PERSON[5]	
1-63	274-278	trên	_	_	
1-64	279-282	màn	_	_	
1-65	283-286	ảnh	_	_	
1-66	287-290	nhỏ	_	_	
1-67	291-294	với	_	_	
