#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_RL=webanno.custom.VLSPRelationextraction|relation|BT_de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity


#Text=Bắn pháo qua biên giới Pakistan -Ấn Độ làm gần 40 thương vong Giới chức Pakistan và Ấn Độ ngày 22/9 cho biết đã xảy ra nã pháo qua khu vực biên giới tranh chấp giữa hai nước làm gần 40 người thương vong; trong đó có sáu người dân thiệt mạng. Binh sỹ Pakistan . (Ảnh: AFP /TTXVN ) Giới chức Pakistan và Ấn Độ ngày 22/9 cho biết đã xảy ra nã pháo qua khu vực biên giới tranh chấp giữa hai nước làm sáu người dân thiệt mạng và 30 người bị thương. Nã pháo diễn ra dọc biên giới phân cách tỉnh Punjab của Pakistan với khu vực Jammu thuộc vùng Kashmir do Ấn Độ quản lý và phần lớn thương vong được đưa tin là bên phía Pakistan . Quân đội Pakistan cho biết sáu dân thường đã thiệt mạng và 26 người khác bị thương trong vụ nã pháo từ phía Ấn Độ ngày 21/9. Theo tuyên bố của quân đội, lực lượng bán quân sự của Pakistan đã đáp trả thích đáng nhằm vào những trạm gác phía Ấn Độ bắn pháo vào người dân Pakistan . Trong khi đó, giới chức cảnh sát Ấn Độ tại Jammu cho biết các lực lượng Pakistan đã vi phạm lệnh ngừng bắn, làm bị thương bốn dân thường phía Ấn Độ . Khu vực Kashmir chia cắt thành hai phần do Ấn Độ và Pakistan quản lý, nhưng cả hai nước đều nhận chủ quyền toàn bộ khu vực này. Bất chấp thỏa thuận ngừng bắn năm 2003, đụng độ giữa binh sỹ hai bên ở khu vực biên giới này vẫn tiếp diễn và hai bên thường xuyên cáo buộc nhau vi phạm thỏa thuận. Hồi tháng Bảy vừa qua, phía Pakistan cho biết bốn binh sỹ nước này đã thiệt mạng khi Ấn Độ bắn pháo qua Ranh giới kiểm soát (LoC) giữa hai bên ở Kashmir trúng một xe quân đội Pakistan . Giới chức Ấn Độ khẳng định không biết gì về vụ việc này. Vào tháng Năm vừa qua, Ấn Độ cáo buộc lực lượng Pakistan bắn chết hai binh sỹ Ấn Độ đi tuần ở LoC. Quân đội Pakistan bác bỏ cáo buộc này và khẳng định không vi phạm lệnh ngừng bắn./. (TTXVN /Vietnam+ )
1-1	0-3	Bắn	_	_	_	_	
1-2	4-8	pháo	_	_	_	_	
1-3	9-12	qua	_	_	_	_	
1-4	13-17	biên	_	_	_	_	
1-5	18-22	giới	_	_	_	_	
1-6	23-31	Pakistan	*	LOCATION	_	_	
1-7	32-35	-Ấn	*[1]	LOCATION[1]	_	_	
1-8	36-38	Độ	*[1]	LOCATION[1]	_	_	
1-9	39-42	làm	_	_	_	_	
1-10	43-46	gần	_	_	_	_	
1-11	47-49	40	_	_	_	_	
1-12	50-56	thương	_	_	_	_	
1-13	57-61	vong	_	_	_	_	
1-14	62-66	Giới	_	_	_	_	
1-15	67-71	chức	_	_	_	_	
1-16	72-80	Pakistan	*	LOCATION	_	_	
1-17	81-83	và	_	_	_	_	
1-18	84-86	Ấn	*[2]	LOCATION[2]	_	_	
1-19	87-89	Độ	*[2]	LOCATION[2]	_	_	
1-20	90-94	ngày	_	_	_	_	
1-21	95-99	22/9	_	_	_	_	
1-22	100-103	cho	_	_	_	_	
1-23	104-108	biết	_	_	_	_	
1-24	109-111	đã	_	_	_	_	
1-25	112-115	xảy	_	_	_	_	
1-26	116-118	ra	_	_	_	_	
1-27	119-121	nã	_	_	_	_	
1-28	122-126	pháo	_	_	_	_	
1-29	127-130	qua	_	_	_	_	
1-30	131-134	khu	_	_	_	_	
1-31	135-138	vực	_	_	_	_	
1-32	139-143	biên	_	_	_	_	
1-33	144-148	giới	_	_	_	_	
1-34	149-154	tranh	_	_	_	_	
1-35	155-159	chấp	_	_	_	_	
1-36	160-164	giữa	_	_	_	_	
1-37	165-168	hai	_	_	_	_	
1-38	169-173	nước	_	_	_	_	
1-39	174-177	làm	_	_	_	_	
1-40	178-181	gần	_	_	_	_	
1-41	182-184	40	_	_	_	_	
1-42	185-190	người	_	_	_	_	
1-43	191-197	thương	_	_	_	_	
1-44	198-203	vong;	_	_	_	_	
1-45	204-209	trong	_	_	_	_	
1-46	210-212	đó	_	_	_	_	
1-47	213-215	có	_	_	_	_	
1-48	216-219	sáu	_	_	_	_	
1-49	220-225	người	_	_	_	_	
1-50	226-229	dân	_	_	_	_	
1-51	230-235	thiệt	_	_	_	_	
1-52	236-241	mạng.	_	_	_	_	
1-53	242-246	Binh	_	_	_	_	
1-54	247-249	sỹ	_	_	_	_	
1-55	250-258	Pakistan	*	LOCATION	_	_	
1-56	259-260	.	_	_	_	_	
1-57	261-266	(Ảnh:	_	_	_	_	
1-58	267-270	AFP	*	ORGANIZATION	_	_	
1-59	271-277	/TTXVN	*	ORGANIZATION	_	_	
1-60	278-279	)	_	_	_	_	
1-61	280-284	Giới	_	_	_	_	
1-62	285-289	chức	_	_	_	_	
1-63	290-298	Pakistan	*	LOCATION	_	_	
1-64	299-301	và	_	_	_	_	
1-65	302-304	Ấn	*[3]	LOCATION[3]	_	_	
1-66	305-307	Độ	*[3]	LOCATION[3]	_	_	
1-67	308-312	ngày	_	_	_	_	
1-68	313-317	22/9	_	_	_	_	
1-69	318-321	cho	_	_	_	_	
1-70	322-326	biết	_	_	_	_	
1-71	327-329	đã	_	_	_	_	
1-72	330-333	xảy	_	_	_	_	
1-73	334-336	ra	_	_	_	_	
1-74	337-339	nã	_	_	_	_	
1-75	340-344	pháo	_	_	_	_	
1-76	345-348	qua	_	_	_	_	
1-77	349-352	khu	_	_	_	_	
1-78	353-356	vực	_	_	_	_	
1-79	357-361	biên	_	_	_	_	
1-80	362-366	giới	_	_	_	_	
1-81	367-372	tranh	_	_	_	_	
1-82	373-377	chấp	_	_	_	_	
1-83	378-382	giữa	_	_	_	_	
1-84	383-386	hai	_	_	_	_	
1-85	387-391	nước	_	_	_	_	
1-86	392-395	làm	_	_	_	_	
1-87	396-399	sáu	_	_	_	_	
1-88	400-405	người	_	_	_	_	
1-89	406-409	dân	_	_	_	_	
1-90	410-415	thiệt	_	_	_	_	
1-91	416-420	mạng	_	_	_	_	
1-92	421-423	và	_	_	_	_	
1-93	424-426	30	_	_	_	_	
1-94	427-432	người	_	_	_	_	
1-95	433-435	bị	_	_	_	_	
1-96	436-443	thương.	_	_	_	_	
1-97	444-446	Nã	_	_	_	_	
1-98	447-451	pháo	_	_	_	_	
1-99	452-456	diễn	_	_	_	_	
1-100	457-459	ra	_	_	_	_	
1-101	460-463	dọc	_	_	_	_	
1-102	464-468	biên	_	_	_	_	
1-103	469-473	giới	_	_	_	_	
1-104	474-478	phân	_	_	_	_	
1-105	479-483	cách	_	_	_	_	
1-106	484-488	tỉnh	*[4]	LOCATION[4]	_	_	
