#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value


#Text=Bình Dương - Nghệ An : 'Bắn phá' dữ dội, kết cục khó tin (Kết quả bóng đá, Bình Dương - Nghệ An , vòng 19 V-League) Cuộc so tài có vô số tình huống ăn bàn rõ rệt nhưng không một đội bóng nào tận dụng thành công. Đội chủ sân Gò Đậu bước vào cuộc tiếp đón Nghệ An với sự tự tin cao độ sau khi đánh bại nhà đương kim vô địch Hà Nội 2-0 ở vòng đấu trước. Đoàn quân của HLV Trần Bình Sự nhập cuộc thận trọng và chỉ đẩy cao tốc độ trận đấu trong những phút cuối hiệp 1. Liên tiếp những tình huống nguy hiểm được tạo ra và buộc thủ thành Nguyên Mạnh phải vất vả chống đỡ. Mặc dù vậy, đội khách cũng có những tình huống đáp trả đầy uy lực, điển hình là cú sút phạt của Quế Ngọc Hải đưa bóng đi vọt xà ngang. Bước vào hiệp 2, Bình Dương tiếp tục là đội dồn ép đối thủ nhưng Nghệ An chủ động chơi lùi sâu và bịt kín mọi vào khung thành. Kết thúc trận đấu, Bình Dương chấp nhận bị đối thủ cưa điểm ngay trên sân nhà. Với kết quả này, Nghệ An có thể tạm hài lòng với vị trí thứ 9, xếp trên chính đối thủ 1 bậc trên bảng xếp hạng. Tỷ số chung cuộc: Bình Dương 0-0 Nghệ An (Hiệp 1: 0-0) Bình Dương : Tấn Trường , Michal Nguyễn , Xuân Luân , Xuân Thành , Huỳnh Phú , Tấn Tài , Hoài Nam , Anh Đức , Tiến Linh , D.Junior , Đinh Hoàng Max . Nghệ An : Nguyên Mạnh , Ngọc Hải , Văn Khánh , Mạnh Hùng , Văn Vinh , Ngọc Toàn , Phi Sơn , Xuân Mạnh , Thế Cường , Danko , Oniyedikachi . Gia Tân
1-1	0-4	Bình	*[1]	ORGANIZATION[1]	
1-2	5-10	Dương	*[1]	ORGANIZATION[1]	
1-3	11-12	-	_	_	
1-4	13-17	Nghệ	*[2]	ORGANIZATION[2]	
1-5	18-20	An	*[2]	ORGANIZATION[2]	
1-6	21-22	:	_	_	
1-7	23-27	'Bắn	_	_	
1-8	28-32	phá'	_	_	
1-9	33-35	dữ	_	_	
1-10	36-40	dội,	_	_	
1-11	41-44	kết	_	_	
1-12	45-48	cục	_	_	
1-13	49-52	khó	_	_	
1-14	53-56	tin	_	_	
1-15	57-61	(Kết	_	_	
1-16	62-65	quả	_	_	
1-17	66-70	bóng	_	_	
1-18	71-74	đá,	_	_	
1-19	75-79	Bình	*[3]	ORGANIZATION[3]	
1-20	80-85	Dương	*[3]	ORGANIZATION[3]	
1-21	86-87	-	_	_	
1-22	88-92	Nghệ	*[4]	ORGANIZATION[4]	
1-23	93-95	An	*[4]	ORGANIZATION[4]	
1-24	96-97	,	_	_	
1-25	98-102	vòng	_	_	
1-26	103-105	19	_	_	
1-27	106-115	V-League)	_	_	
1-28	116-120	Cuộc	_	_	
1-29	121-123	so	_	_	
1-30	124-127	tài	_	_	
1-31	128-130	có	_	_	
1-32	131-133	vô	_	_	
1-33	134-136	số	_	_	
1-34	137-141	tình	_	_	
1-35	142-147	huống	_	_	
1-36	148-150	ăn	_	_	
1-37	151-154	bàn	_	_	
1-38	155-157	rõ	_	_	
1-39	158-161	rệt	_	_	
1-40	162-167	nhưng	_	_	
1-41	168-173	không	_	_	
1-42	174-177	một	_	_	
1-43	178-181	đội	_	_	
1-44	182-186	bóng	_	_	
1-45	187-190	nào	_	_	
1-46	191-194	tận	_	_	
1-47	195-199	dụng	_	_	
1-48	200-205	thành	_	_	
1-49	206-211	công.	_	_	
