#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value


#Text=Trung Quốc thực hiện ca trồng răng bằng robot đầu tiên trên thế giới Trong tương lai, robot sẽ tự động vận hành phòng khám nha khoa mà không cần một nha sĩ đi kèm. Ngày 16.9, một robot nha khoa tại Trung Quốc đã hoàn tất ca trồng răng tự động đầu tiên trên thế giới cho một phụ nữ, theo South China Morning Post .  Các nha sĩ đã giám sát toàn bộ tiến trình trồng răng do robot thực hiện nhưng không hề can thiệp vào công việc này. Theo Science and Technology Daily thì robot nha sĩ này thực hiện công việc của mình theo một loạt các lệnh được lập trình từ trước. Các chuyên gia cho hay cuộc giải phẫu trồng răng này có sai số chỉ từ 0,2 - 0,3mm, phù hợp với các tiêu chuẩn nghiêm ngặt nhất trong nha khoa. Không chỉ trồng răng, các chuyên gia Trung Quốc cho hay robot nha khoa nói trên có thể thực hiện các ca phẫu thuật khoang miệng khác với độ chính xác gần như tuyệt đối. Lâu nay, robot dùng trong nha khoa đã được đưa vào thực nghiệm nhiều nhưng chủ yếu để phụ trợ các nha sĩ trong các thủ thuật chỉnh hình răng, phẫu thuật tủy răng và trong đào tạo sinh viên. Hồi tháng 3 vừa qua, Cục Quản lý thực phẩm và dược phẩm Mỹ đã phê duyệt cho phép sử dụng robot Yomi, một loại robot hỗ trợ nha sĩ trong việc thực hiện các thủ thuật nha khoa.
1-1	0-5	Trung	*[1]	LOCATION[1]	
1-2	6-10	Quốc	*[1]	LOCATION[1]	
1-3	11-15	thực	_	_	
1-4	16-20	hiện	_	_	
1-5	21-23	ca	_	_	
1-6	24-29	trồng	_	_	
1-7	30-34	răng	_	_	
1-8	35-39	bằng	_	_	
1-9	40-45	robot	_	_	
1-10	46-49	đầu	_	_	
1-11	50-54	tiên	_	_	
1-12	55-59	trên	_	_	
1-13	60-63	thế	_	_	
1-14	64-68	giới	_	_	
1-15	69-74	Trong	_	_	
1-16	75-80	tương	_	_	
1-17	81-85	lai,	_	_	
1-18	86-91	robot	_	_	
1-19	92-94	sẽ	_	_	
1-20	95-97	tự	_	_	
1-21	98-102	động	_	_	
1-22	103-106	vận	_	_	
1-23	107-111	hành	_	_	
1-24	112-117	phòng	_	_	
1-25	118-122	khám	_	_	
1-26	123-126	nha	_	_	
1-27	127-131	khoa	_	_	
1-28	132-134	mà	_	_	
1-29	135-140	không	_	_	
1-30	141-144	cần	_	_	
1-31	145-148	một	_	_	
1-32	149-152	nha	_	_	
1-33	153-155	sĩ	_	_	
1-34	156-158	đi	_	_	
1-35	159-163	kèm.	_	_	
1-36	164-168	Ngày	_	_	
1-37	169-174	16.9,	_	_	
1-38	175-178	một	_	_	
1-39	179-184	robot	_	_	
1-40	185-188	nha	_	_	
1-41	189-193	khoa	_	_	
1-42	194-197	tại	_	_	
1-43	198-203	Trung	*[2]	LOCATION[2]	
1-44	204-208	Quốc	*[2]	LOCATION[2]	
1-45	209-211	đã	_	_	
1-46	212-216	hoàn	_	_	
1-47	217-220	tất	_	_	
1-48	221-223	ca	_	_	
1-49	224-229	trồng	_	_	
1-50	230-234	răng	_	_	
1-51	235-237	tự	_	_	
1-52	238-242	động	_	_	
