#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value


#Text=BƯỚC PHÁT TRIỂN MỚI CỦA THẾ HỆ ROBOT Robot có hình dạng giống người có vẻ "đáng sợ" nhưng một số nhà khoa học cho rằng chúng là chìa khóa mở ra tương lai mới. Con người và siêu máy tính sẽ cùng tồn tại, làm việc và có sự liên kết chặt chẽ với nhau. Lê Thái Đạt
1-1	0-4	BƯỚC	_	_	
1-2	5-9	PHÁT	_	_	
1-3	10-15	TRIỂN	_	_	
1-4	16-19	MỚI	_	_	
1-5	20-23	CỦA	_	_	
1-6	24-27	THẾ	_	_	
1-7	28-30	HỆ	_	_	
1-8	31-36	ROBOT	_	_	
1-9	37-42	Robot	_	_	
1-10	43-45	có	_	_	
1-11	46-50	hình	_	_	
1-12	51-55	dạng	_	_	
1-13	56-61	giống	_	_	
1-14	62-67	người	_	_	
1-15	68-70	có	_	_	
1-16	71-73	vẻ	_	_	
1-17	74-79	"đáng	_	_	
1-18	80-83	sợ"	_	_	
1-19	84-89	nhưng	_	_	
1-20	90-93	một	_	_	
1-21	94-96	số	_	_	
1-22	97-100	nhà	_	_	
1-23	101-105	khoa	_	_	
1-24	106-109	học	_	_	
1-25	110-113	cho	_	_	
1-26	114-118	rằng	_	_	
1-27	119-124	chúng	_	_	
1-28	125-127	là	_	_	
1-29	128-132	chìa	_	_	
1-30	133-137	khóa	_	_	
1-31	138-140	mở	_	_	
1-32	141-143	ra	_	_	
1-33	144-149	tương	_	_	
1-34	150-153	lai	_	_	
1-35	154-158	mới.	_	_	
1-36	159-162	Con	_	_	
1-37	163-168	người	_	_	
1-38	169-171	và	_	_	
1-39	172-176	siêu	_	_	
1-40	177-180	máy	_	_	
1-41	181-185	tính	_	_	
1-42	186-188	sẽ	_	_	
1-43	189-193	cùng	_	_	
1-44	194-197	tồn	_	_	
1-45	198-202	tại,	_	_	
1-46	203-206	làm	_	_	
1-47	207-211	việc	_	_	
1-48	212-214	và	_	_	
1-49	215-217	có	_	_	
1-50	218-220	sự	_	_	
1-51	221-225	liên	_	_	
1-52	226-229	kết	_	_	
1-53	230-234	chặt	_	_	
1-54	235-238	chẽ	_	_	
1-55	239-242	với	_	_	
1-56	243-248	nhau.	_	_	
1-57	249-251	Lê	*[1]	PERSON[1]	
1-58	252-256	Thái	*[1]	PERSON[1]	
1-59	257-260	Đạt	*[1]	PERSON[1]	
