#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value


#Text=Khám phá về loài rau sú kẹp nách ngộ nghĩnh của Đà Lạt Sú kẹp nách là loại rau có nguồn gốc từ Bỉ và rất được các nước phương Tây ưa chuộng sử dụng trong chế biến món ăn. Sú kẹp nách là loại rau rất đặc trưng của Đà Lạt , được trồng ở đây từ thời Pháp thuộc . (Nguồn Dulich24) Cây sú kẹp nách cũng rất đặc biệt: các mầm rau phát triển theo hình xoắn ốc dọc theo thân cây và ở mỗi cuống lá lại mọc ra một quả nhỏ. (Nguồn Vnrc) Sú kẹp nách có hình dạng giống bắp cải nhưng có kích thước nhỏ, chỉ to hơn ngón tay cái một chút. (Nguồn Loca) Ở thời Pháp thuộc , sú kẹp nách được xem là loại rau cao cấp chỉ phục vụ cho các quan chức. (Nguồn Bazantravel) Sú kẹp nách có vị thanh mát, thường được dùng làm salad. Ngoài ra, luộc hay chiên, nướng sú kẹp nách cũng đều cho ra những món ăn có hương vị thơm ngon đặc biệt. (Nguồn Paragonclinic) Sú kẹp nách cũng là loại rau rất giàu dinh dưỡng, chứa nhiều vitamin và khoáng chất như vitamin A, C, K, chất xơ, glucosinolates và axit folic. (Nguồn Phuotdoday) Sú kẹp nách cho thu hoạch sau 6 tháng. Có lẽ vì thời gian từ khi xuống giống cho đến khi thu hoạch khá dài nên loại rau này có giá thành khá đắt đỏ, từ 200.000 - 250.000 đồng/kg. (Nguồn Imgix) Sú kẹp nách cùng họ với bắp cải, cây có thể đạt độ cao tới 1,2m. (Nguồn Toptentravel) Hà Nguyễn (tổng hợp)
1-1	0-4	Khám	_	_	
1-2	5-8	phá	_	_	
1-3	9-11	về	_	_	
1-4	12-16	loài	_	_	
1-5	17-20	rau	_	_	
1-6	21-23	sú	_	_	
1-7	24-27	kẹp	_	_	
1-8	28-32	nách	_	_	
1-9	33-36	ngộ	_	_	
1-10	37-43	nghĩnh	_	_	
1-11	44-47	của	_	_	
1-12	48-50	Đà	*[1]	LOCATION[1]	
1-13	51-54	Lạt	*[1]	LOCATION[1]	
1-14	55-57	Sú	_	_	
1-15	58-61	kẹp	_	_	
1-16	62-66	nách	_	_	
1-17	67-69	là	_	_	
1-18	70-74	loại	_	_	
1-19	75-78	rau	_	_	
1-20	79-81	có	_	_	
1-21	82-87	nguồn	_	_	
1-22	88-91	gốc	_	_	
1-23	92-94	từ	_	_	
1-24	95-97	Bỉ	*	LOCATION	
1-25	98-100	và	_	_	
1-26	101-104	rất	_	_	
1-27	105-109	được	_	_	
1-28	110-113	các	_	_	
1-29	114-118	nước	_	_	
1-30	119-125	phương	*[2]	LOCATION[2]	
1-31	126-129	Tây	*[2]	LOCATION[2]	
1-32	130-132	ưa	_	_	
1-33	133-139	chuộng	_	_	
1-34	140-142	sử	_	_	
1-35	143-147	dụng	_	_	
1-36	148-153	trong	_	_	
1-37	154-157	chế	_	_	
1-38	158-162	biến	_	_	
1-39	163-166	món	_	_	
1-40	167-170	ăn.	_	_	
1-41	171-173	Sú	_	_	
1-42	174-177	kẹp	_	_	
1-43	178-182	nách	_	_	
1-44	183-185	là	_	_	
1-45	186-190	loại	_	_	
1-46	191-194	rau	_	_	
1-47	195-198	rất	_	_	
1-48	199-202	đặc	_	_	
1-49	203-208	trưng	_	_	
1-50	209-212	của	_	_	
1-51	213-215	Đà	*[3]	LOCATION[3]	
1-52	216-219	Lạt	*[3]	LOCATION[3]	
1-53	220-221	,	_	_	
1-54	222-226	được	_	_	
1-55	227-232	trồng	_	_	
1-56	233-234	ở	_	_	
1-57	235-238	đây	_	_	
1-58	239-241	từ	_	_	
1-59	242-246	thời	_	_	
1-60	247-251	Pháp	*[4]	MISCELLANEOUS[4]	
1-61	252-257	thuộc	*[4]	MISCELLANEOUS[4]	
1-62	258-259	.	_	_	
1-63	260-266	(Nguồn	_	_	
1-64	267-276	Dulich24)	_	_	
1-65	277-280	Cây	_	_	
1-66	281-283	sú	_	_	
1-67	284-287	kẹp	_	_	
1-68	288-292	nách	_	_	
1-69	293-297	cũng	_	_	
1-70	298-301	rất	_	_	
1-71	302-305	đặc	_	_	
1-72	306-311	biệt:	_	_	
1-73	312-315	các	_	_	
1-74	316-319	mầm	_	_	
1-75	320-323	rau	_	_	
1-76	324-328	phát	_	_	
1-77	329-334	triển	_	_	
1-78	335-339	theo	_	_	
1-79	340-344	hình	_	_	
1-80	345-349	xoắn	_	_	
1-81	350-352	ốc	_	_	
1-82	353-356	dọc	_	_	
1-83	357-361	theo	_	_	
1-84	362-366	thân	_	_	
1-85	367-370	cây	_	_	
1-86	371-373	và	_	_	
1-87	374-375	ở	_	_	
1-88	376-379	mỗi	_	_	
1-89	380-385	cuống	_	_	
1-90	386-388	lá	_	_	
1-91	389-392	lại	_	_	
1-92	393-396	mọc	_	_	
1-93	397-399	ra	_	_	
1-94	400-403	một	_	_	
1-95	404-407	quả	_	_	
1-96	408-412	nhỏ.	_	_	
1-97	413-419	(Nguồn	_	_	
1-98	420-425	Vnrc)	_	_	
1-99	426-428	Sú	_	_	
1-100	429-432	kẹp	_	_	
1-101	433-437	nách	_	_	
1-102	438-440	có	_	_	
1-103	441-445	hình	_	_	
1-104	446-450	dạng	_	_	
1-105	451-456	giống	_	_	
1-106	457-460	bắp	_	_	
1-107	461-464	cải	_	_	
1-108	465-470	nhưng	_	_	
1-109	471-473	có	_	_	
1-110	474-478	kích	_	_	
1-111	479-484	thước	_	_	
1-112	485-489	nhỏ,	_	_	
1-113	490-493	chỉ	_	_	
1-114	494-496	to	_	_	
1-115	497-500	hơn	_	_	
1-116	501-505	ngón	_	_	
1-117	506-509	tay	_	_	
1-118	510-513	cái	_	_	
1-119	514-517	một	_	_	
1-120	518-523	chút.	_	_	
1-121	524-530	(Nguồn	_	_	
1-122	531-536	Loca)	_	_	
1-123	537-538	Ở	_	_	
1-124	539-543	thời	_	_	
1-125	544-548	Pháp	*[5]	MISCELLANEOUS[5]	
1-126	549-554	thuộc	*[5]	MISCELLANEOUS[5]	
1-127	555-556	,	_	_	
1-128	557-559	sú	_	_	
1-129	560-563	kẹp	_	_	
1-130	564-568	nách	_	_	
1-131	569-573	được	_	_	
1-132	574-577	xem	_	_	
1-133	578-580	là	_	_	
1-134	581-585	loại	_	_	
1-135	586-589	rau	_	_	
1-136	590-593	cao	_	_	
1-137	594-597	cấp	_	_	
1-138	598-601	chỉ	_	_	
1-139	602-606	phục	_	_	
1-140	607-609	vụ	_	_	
1-141	610-613	cho	_	_	
1-142	614-617	các	_	_	
1-143	618-622	quan	_	_	
1-144	623-628	chức.	_	_	
1-145	629-635	(Nguồn	_	_	
