#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value


#Text=3 câu đố đơn giản dành cho trẻ tiểu học lại khiến người lớn phải 'vò đầu bứt tóc' Những câu đố dưới đây đều dành cho trẻ tiểu học nhưng lại khiến cho những người lớn phải đau đầu. Chiếc xe trong hình đậu ở vị trí số mấy? Câu đố này là bài thi đầu vào của trẻ lớp 1 ở Hồng Kông . Bọn trẻ chỉ mất vài giây để tìm ra câu trả lời. Còn nếu bạn đã loay hoay mãi vẫn chưa biết đáp án thì đây là lời giải của câu đố: Bạn chỉ cần xoay ngược tấm hình lại là sẽ nhận ra ngay thôi. Một dãy số 4 chữ số sẽ được mã hóa thành một con số theo một quy luật nào đó. Liệu bạn có tìm ra nó không? Nếu để ý bạn sẽ nhận ra con số bên phải chính bằng số vòng tròn có trong dãy số bên trái. Ví dụ: 8 có 2 vòng tròn, 9 có 1 vòng tròn. Hãy tìm ra quy luật và điền số vào vị trí E và D. Câu đố này dành cho trẻ lớp 3 ở Singapore và chúng mất vài phút để giải được. Bài toán này khá phức tạp nhưng nếu bạn nhận ra thì 2 số ở đáy cộng lại với nhau rồi trừ cho 15 sẽ được số phía trên chúng. Ví dụ 198+263-15=446 6 câu đố rối não thử thách cả những người tinh tường nhất Hoài Phương
1-1	0-1	3	_	_	
1-2	2-5	câu	_	_	
1-3	6-8	đố	_	_	
1-4	9-12	đơn	_	_	
1-5	13-17	giản	_	_	
1-6	18-22	dành	_	_	
1-7	23-26	cho	_	_	
1-8	27-30	trẻ	_	_	
1-9	31-35	tiểu	_	_	
1-10	36-39	học	_	_	
1-11	40-43	lại	_	_	
1-12	44-49	khiến	_	_	
1-13	50-55	người	_	_	
1-14	56-59	lớn	_	_	
1-15	60-64	phải	_	_	
1-16	65-68	'vò	_	_	
1-17	69-72	đầu	_	_	
1-18	73-76	bứt	_	_	
1-19	77-81	tóc'	_	_	
1-20	82-87	Những	_	_	
1-21	88-91	câu	_	_	
1-22	92-94	đố	_	_	
1-23	95-99	dưới	_	_	
1-24	100-103	đây	_	_	
1-25	104-107	đều	_	_	
1-26	108-112	dành	_	_	
1-27	113-116	cho	_	_	
1-28	117-120	trẻ	_	_	
1-29	121-125	tiểu	_	_	
1-30	126-129	học	_	_	
1-31	130-135	nhưng	_	_	
1-32	136-139	lại	_	_	
1-33	140-145	khiến	_	_	
1-34	146-149	cho	_	_	
1-35	150-155	những	_	_	
1-36	156-161	người	_	_	
1-37	162-165	lớn	_	_	
1-38	166-170	phải	_	_	
1-39	171-174	đau	_	_	
1-40	175-179	đầu.	_	_	
1-41	180-185	Chiếc	_	_	
